6.771892852783203409e-01
6.427888174057007076e-01
6.235037441253662438e-01
6.065028395652770632e-01
5.951817944049835329e-01
5.838274972438812771e-01
5.789326782226562607e-01
5.718744702339172425e-01
5.719181501865386874e-01
5.643647046089171893e-01
5.629944958686828871e-01
5.568736910820006880e-01
5.603041026592254781e-01
5.537027053833007972e-01
5.532554466724395326e-01
5.556810462474822687e-01
5.533088560104370002e-01
5.479825346469878733e-01
5.448833992481231236e-01
5.447825198173522621e-01
5.454816956520081028e-01
5.431877279281616122e-01
5.425407891273498207e-01
5.400303494930267512e-01
5.379587166309356405e-01
5.353394467830657755e-01
5.361694281101226922e-01
5.362103831768035844e-01
5.339135363101958909e-01
5.368123805522918568e-01
