4.886249999999999760e-01
4.557499999999999885e-01
4.477499999999999813e-01
4.410000000000000031e-01
4.288750000000000062e-01
4.199999999999999845e-01
4.167500000000000093e-01
4.134999999999999787e-01
4.041250000000000120e-01
4.033749999999999836e-01
4.021250000000000102e-01
3.998749999999999805e-01
3.962499999999999911e-01
3.946250000000000036e-01
3.936250000000000027e-01
3.908749999999999725e-01
3.833750000000000213e-01
3.818750000000000200e-01
3.781249999999999889e-01
3.820000000000000062e-01
3.713750000000000107e-01
3.771249999999999880e-01
3.786249999999999893e-01
3.719999999999999973e-01
3.722500000000000253e-01
3.662500000000000200e-01
3.572500000000000120e-01
3.666249999999999787e-01
3.653750000000000053e-01
3.659999999999999920e-01
